gene_id,length_bp
YMR052C-A_BY4742,366
YMR052W_BY4742,615
YMR053C_BY4742,2553
YMR054W_BY4742,2673
YMR055C_BY4742,921
YMR056C_BY4742,930
YMR057C_BY4742,372
YMR058W_BY4742,1911
YMR059W_BY4742,387
YMR060C_BY4742,984
YMR061W_BY4742,2034
YMR062C_BY4742,1326
YMR063W_BY4742,720
YMR064W_BY4742,1557
YMR065W_BY4742,1515
YMR066W_BY4742,2697
YMR067C_BY4742,1251
YMR068W_BY4742,1281
YMR069W_BY4742,858
YMR070W_BY4742,1473
YMR071C_BY4742,504
YMR072W_BY4742,552
YMR073C_BY4742,606
YMR074C_BY4742,438
YMR075C-A_BY4742,366
YMR075W_BY4742,2055
YMR076C_BY4742,3834
YMR077C_BY4742,666
YMR078C_BY4742,2226
YMR079W_BY4742,1071
YMR079W_mRNA,1071
YMR080C_BY4742,2916
YMR081C_BY4742,1017
YMR082C_BY4742,357
YMR083W_BY4742,1128
YMR084W_BY4742,789
YMR085W_BY4742,1299
YMR086C-A_BY4742,339
YMR086W_BY4742,2883
YMR087W_BY4742,855
YMR088C_BY4742,1689
YMR089C_BY4742,2478
YMR090W_BY4742,684
YMR091C_BY4742,1308
YMR092C_BY4742,1848
YMR093W_BY4742,1542
YMR094W_BY4742,1437
YMR095C_BY4742,675
YMR096W_BY4742,894
YMR097C_BY4742,1104
YMR098C_BY4742,1839
YMR099C_BY4742,894
YMR100W_BY4742,1863
YMR101C_BY4742,1032
YMR102C_BY4742,2505
YMR103C_BY4742,363
YMR104C_BY4742,2034
YMR105C_BY4742,1710
YMR105W-A_BY4742,195
YMR106C_BY4742,1890
YMR107W_BY4742,348
YMR108W_BY4742,2064
YMR109W_BY4742,3660
YMR110C_BY4742,1599
YMR111C_BY4742,1389
YMR112C_BY4742,396
YMR113W_BY4742,1284
YMR114C_BY4742,1107
YMR115W_BY4742,1506
YMR116C_BY4742,1233
YMR116C_mRNA,1233
YMR117C_BY4742,642
YMR118C_BY4742,591
YMR119W-A_BY4742,375
YMR119W_BY4742,1875
YMR120C_BY4742,1779
YMR121C_BY4742,615
YMR122C_BY4742,375
YMR122W-A_BY4742,255
YMR123W_BY4742,369
YMR124W_BY4742,2832
YMR125W_BY4742,2908
YMR125W_mRNA,2908
YMR126C_BY4742,1029
YMR127C_BY4742,1017
YMR128W_BY4742,3804
YMR129W_BY4742,4014
YMR130W_BY4742,909
YMR131C_BY4742,1536
YMR132C_BY4742,627
YMR133W_BY4742,1403
YMR133W_mRNA,1403
YMR134W_BY4742,714
YMR135C_BY4742,1368
YMR135W-A_BY4742,534
YMR136W_BY4742,1683
YMR137C_BY4742,1986
YMR138W_BY4742,576
YMR139W_BY4742,1113
YMR140W_BY4742,1470
YMR141C_BY4742,309
YMR141W-A_BY4742,225
YMR142C_BY4742,1002
YMR142C_mRNA,1002
YMR143W_BY4742,976
YMR143W_mRNA,976
YMR144W_BY4742,1029
YMR145C_BY4742,1683
YMR146C_BY4742,1044
YMR147W_BY4742,672
YMR148W_BY4742,447
YMR149W_BY4742,861
YMR150C_BY4742,573
YMR151W_BY4742,438
YMR152W_BY4742,1098
YMR153C-A_BY4742,336
YMR153W_BY4742,1428
YMR154C_BY4742,2184
YMR155W_BY4742,1644
YMR156C_BY4742,717
YMR157C_BY4742,768
YMR158C-A_BY4742,138
YMR158W-B_BY4742,321
YMR158W_BY4742,468
YMR159C_BY4742,453
YMR160W_BY4742,2451
YMR161W_BY4742,675
YMR162C_BY4742,4971
YMR163C_BY4742,2118
YMR164C_BY4742,2277
YMR165C_BY4742,2589
YMR166C_BY4742,1107
YMR167W_BY4742,2310
YMR168C_BY4742,1827
YMR169C_BY4742,1521
YMR170C_BY4742,1521
YMR171C_BY4742,1653
YMR172C-A_BY4742,384
YMR172W_BY4742,2160
YMR173W-A_BY4742,1185
YMR173W_BY4742,1293
YMR174C_BY4742,207
YMR175W-A_BY4742,195
YMR175W_BY4742,240
YMR176W_BY4742,4236
YMR177W_BY4742,1533
YMR178W_BY4742,825
YMR179W_BY4742,2277
YMR180C_BY4742,963
YMR181C_BY4742,465
YMR182C_BY4742,636
YMR182W-A_BY4742,87
YMR183C_BY4742,888
YMR184W_BY4742,597
YMR185W_BY4742,2946
YMR186W_BY4742,2118
YMR187C_BY4742,1296
YMR188C_BY4742,714
YMR189W_BY4742,3105
YMR190C_BY4742,4344
YMR191W_BY4742,1122
YMR192W_BY4742,2163
YMR193C-A_BY4742,387
YMR193W_BY4742,777
YMR194C-A_BY4742,225
YMR194C-B_BY4742,294
YMR194C-B_mRNA,294
YMR194W_BY4742,766
YMR194W_mRNA,766
YMR195W_BY4742,384
YMR196W_BY4742,3267
YMR197C_BY4742,654
YMR198W_BY4742,1785
YMR199W_BY4742,1641
YMR200W_BY4742,771
YMR201C_BY4742,1200
YMR201C_mRNA,1200
YMR202W_BY4742,669
YMR203W_BY4742,1164
YMR204C_BY4742,1263
YMR205C_BY4742,2880
YMR206W_BY4742,942
YMR207C_BY4742,6372
YMR208W_BY4742,1332
YMR209C_BY4742,1374
YMR210W_BY4742,1350
YMR211W_BY4742,1428
YMR212C_BY4742,2349
YMR213W_BY4742,1773
YMR214W_BY4742,1134
YMR215W_BY4742,1575
YMR216C_BY4742,2229
YMR217W_BY4742,1578
YMR218C_BY4742,3309
YMR219W_BY4742,4977
YMR220W_BY4742,1356
YMR221C_BY4742,1515
YMR222C_BY4742,672
YMR223W_BY4742,1416
YMR224C_BY4742,2079
YMR225C_BY4742,444
YMR225C_mRNA,444
YMR226C_BY4742,804
YMR227C_BY4742,1773
YMR228W_BY4742,1026
YMR229C_BY4742,5190
YMR230W-A_BY4742,189
YMR230W_BY4742,728
YMR230W_mRNA,728
YMR231W_BY4742,3090
YMR232W_BY4742,2034
YMR233W_BY4742,681
YMR234W_BY4742,1047
YMR235C_BY4742,1224
YMR236W_BY4742,474
YMR237W_BY4742,2175
YMR238W_BY4742,1377
YMR239C_BY4742,1416
YMR240C_BY4742,1311
YMR241W_BY4742,945
YMR242C_BY4742,996
YMR242C_mRNA,996
YMR242W-A_BY4742,90
YMR243C_BY4742,1329
YMR244C-A_BY4742,315
YMR244W_BY4742,1068
YMR245W_BY4742,621
YMR246W_BY4742,2085
YMR247C_BY4742,4689
YMR247W-A_BY4742,144
YMR250W_BY4742,1758
YMR251W-A_BY4742,180
YMR251W_BY4742,1101
YMR252C_BY4742,405
YMR253C_BY4742,1245
YMR254C_BY4742,309
YMR255W_BY4742,567
YMR256C_BY4742,183
YMR257C_BY4742,2403
YMR258C_BY4742,1662
YMR259C_BY4742,4263
YMR260C_BY4742,462
YMR261C_BY4742,3165
YMR262W_BY4742,942
YMR263W_BY4742,606
YMR264W_BY4742,612
YMR265C_BY4742,1386
YMR266W_BY4742,2862
YMR267W_BY4742,933
YMR268C_BY4742,1335
YMR269W_BY4742,636
YMR270C_BY4742,1098
YMR271C_BY4742,684
YMR272C_BY4742,1155
YMR272W-A_BY4742,114
YMR272W-B_BY4742,108
YMR273C_BY4742,2748
YMR274C_BY4742,948
YMR275C_BY4742,2931
YMR276W_BY4742,1122
YMR277W_BY4742,2199
YMR278W_BY4742,1869
YMR279C_BY4742,1623
YMR280C_BY4742,4302
YMR281W_BY4742,915
YMR282C_BY4742,1743
YMR283C_BY4742,1542
YMR284W_BY4742,1809
YMR285C_BY4742,1548
YMR286W_BY4742,261
YMR287C_BY4742,2910
YMR288W_BY4742,2916
YMR289W_BY4742,1125
YMR290C_BY4742,1518
YMR290W-A_BY4742,348
YMR291W_BY4742,1761
YMR292W_BY4742,499
YMR292W_mRNA,499
YMR293C_BY4742,1395
YMR294W-A_BY4742,360
YMR294W_BY4742,1122
YMR295C_BY4742,594
YMR296C_BY4742,1677
YMR297W_BY4742,1599
YMR298W_BY4742,453
YMR299C_BY4742,939
YMR300C_BY4742,1533
YMR301C_BY4742,2073
YMR302C_BY4742,2553
YMR303C_BY4742,1047
YMR304C-A_BY4742,351
YMR304W_BY4742,3693
YMR305C_BY4742,1170
YMR306C-A_BY4742,390
YMR306W_BY4742,5358
YMR307C-A_BY4742,195
YMR307W_BY4742,1680
YMR308C_BY4742,3270
YMR309C_BY4742,2439
YMR310C_BY4742,954
YMR311C_BY4742,690
YMR312W_BY4742,822
YMR313C_BY4742,1929
YMR314W_BY4742,705
YMR315W-A_BY4742,108
YMR315W_BY4742,1050
YMR316C-A_BY4742,312
YMR316C-B_BY4742,309
YMR316W_BY4742,1011
YMR317W_BY4742,3423
YMR318C_BY4742,1083
YMR319C_BY4742,1659
YMR320W_BY4742,306
YMR321C_BY4742,318
YMR322C_BY4742,714
YMR323W_BY4742,1314
YMR324C_BY4742,243
YMR325W_BY4742,375
YMR326C_BY4742,309
YNL001W_BY4742,1161
YNL002C_BY4742,969
YNL003C_BY4742,855
YNL004W_BY4742,1707
YNL004W_mRNA,1707
YNL005C_BY4742,1116
YNL006W_BY4742,912
YNL007C_BY4742,1059
YNL008C_BY4742,2031
YNL009W_BY4742,1263
YNL010W_BY4742,726
YNL011C_BY4742,1335
YNL012W_BY4742,1980
YNL012W_mRNA,1980
YNL013C_BY4742,378
YNL014W_BY4742,3135
YNL015W_BY4742,228
YNL016W_BY4742,1362
YNL017C_BY4742,339
YNL018C_BY4742,1839
YNL019C_BY4742,855
YNL020C_BY4742,1917
YNL021W_BY4742,2121
YNL022C_BY4742,1473
YNL023C_BY4742,2898
YNL024C-A_BY4742,219
YNL024C_BY4742,741
YNL025C_BY4742,972
YNL026W_BY4742,1455
YNL027W_BY4742,2037
YNL028W_BY4742,318
YNL029C_BY4742,1569
YNL030W_BY4742,312
YNL031C_BY4742,411
YNL032W_BY4742,846
YNL033W_BY4742,855
YNL034W_BY4742,1839
YNL035C_BY4742,1170
YNL036W_BY4742,666
YNL037C_BY4742,1083
YNL038W_BY4742,764
YNL038W_mRNA,764
YNL039W_BY4742,1785
YNL040W_BY4742,1371
YNL041C_BY4742,2520
YNL042W-B_BY4742,258
YNL042W_BY4742,1191
YNL043C_BY4742,321
YNL044W_BY4742,610
YNL044W_mRNA,610
YNL045W_BY4742,2016
YNL046W_BY4742,519
YNL047C_BY4742,1971
YNL048W_BY4742,1647
YNL049C_BY4742,2631
YNL050C_BY4742,904
YNL050C_mRNA,904
YNL051W_BY4742,1212
YNL052W_BY4742,462
YNL053W_BY4742,1470
YNL054W-A_BY4742,1323
YNL054W_BY4742,3498
YNL055C_BY4742,852
YNL056W_BY4742,594
YNL057W_BY4742,333
YNL058C_BY4742,951
YNL059C_BY4742,2268
YNL061W_BY4742,1857
YNL062C_BY4742,1437
YNL063W_BY4742,945
YNL064C_BY4742,1230
YNL065W_BY4742,1761
YNL066W_BY4742,1609
YNL067W-A_BY4742,147
YNL067W-B_BY4742,141
YNL067W_BY4742,576
YNL068C_BY4742,2589
YNL069C_BY4742,1046
YNL069C_mRNA,1046
YNL070W_BY4742,183
YNL071W_BY4742,1449
YNL072W_BY4742,924
YNL073W_BY4742,1731
YNL074C_BY4742,1359
YNL075W_BY4742,873
YNL076W_BY4742,1755
YNL077W_BY4742,1587
YNL078W_BY4742,1224
YNL079C_BY4742,600
YNL080C_BY4742,1101
YNL081C_BY4742,432
YNL082W_BY4742,2622
YNL083W_BY4742,1485
YNL084C_BY4742,1050
YNL085W_BY4742,2493
YNL086W_BY4742,309
YNL087W_BY4742,3537
YNL088W_BY4742,4287
YNL089C_BY4742,477
YNL090W_BY4742,579
YNL091W_BY4742,3723
YNL092W_BY4742,1203
YNL093W_BY4742,663
YNL094W_BY4742,1764
YNL095C_BY4742,1929
YNL096C_BY4742,918
YNL096C_mRNA,918
YNL097C-B_BY4742,123
YNL097C_BY4742,993
YNL097W-A_BY4742,156
YNL098C_BY4742,969
YNL099C_BY4742,717
YNL100W_BY4742,705
YNL101W_BY4742,2142
YNL102W_BY4742,4407
YNL103W-A_BY4742,90
YNL103W_BY4742,2019
YNL104C_BY4742,1860
YNL105W_BY4742,429
YNL106C_BY4742,3552
YNL107W_BY4742,681
YNL108C_BY4742,813
YNL109W_BY4742,546
YNL110C_BY4742,663
YNL111C_BY4742,363
YNL112W_BY4742,2643
YNL112W_mRNA,2643
YNL113W_BY4742,429
YNL114C_BY4742,372
YNL115C_BY4742,1935
YNL116W_BY4742,1569
YNL117W_BY4742,1665
YNL118C_BY4742,2913
YNL119W_BY4742,1482
YNL120C_BY4742,486
YNL121C_BY4742,1854
YNL122C_BY4742,348
YNL123W_BY4742,2994
YNL124W_BY4742,1479
YNL125C_BY4742,2022
YNL126W_BY4742,2541
YNL127W_BY4742,2862
YNL128W_BY4742,1305
YNL129W_BY4742,723
YNL130C-A_BY4742,147
YNL130C_BY4742,1274
YNL130C_mRNA,1274
YNL131W_BY4742,459
YNL132W_BY4742,3171
YNL133C_BY4742,522
YNL134C_BY4742,1131
YNL135C_BY4742,345
YNL136W_BY4742,1278
YNL137C_BY4742,1461
YNL138W-A_BY4742,380
YNL138W-A_mRNA,380
YNL138W_BY4742,1581
YNL139C_BY4742,4794
YNL140C_BY4742,570
YNL141W_BY4742,1044
YNL142W_BY4742,1500
YNL143C_BY4742,393
YNL144C_BY4742,2223
YNL144W-A_BY4742,84
YNL145W_BY4742,117
YNL146C-A_BY4742,195
YNL146W_BY4742,303
YNL147W_BY4742,444
YNL147W_mRNA,444
YNL148C_BY4742,765
YNL149C_BY4742,390
YNL150W_BY4742,408
YNL151C_BY4742,756
YNL152W_BY4742,1230
YNL153C_BY4742,390
YNL154C_BY4742,1641
YNL155W_BY4742,825
YNL156C_BY4742,900
YNL157W_BY4742,507
YNL158W_BY4742,597
YNL159C_BY4742,870
YNL160W_BY4742,1065
YNL161W_BY4742,2271
YNL162W-A_BY4742,219
YNL162W_BY4742,833
YNL162W_mRNA,833
YNL163C_BY4742,3333
YNL164C_BY4742,1056
YNL165W_BY4742,1221
YNL166C_BY4742,1347
YNL167C_BY4742,1944
YNL168C_BY4742,780
YNL169C_BY4742,1503
YNL170W_BY4742,396
YNL171C_BY4742,369
YNL172W_BY4742,5244
YNL173C_BY4742,1101
YNL174W_BY4742,573
YNL175C_BY4742,1212
YNL176C_BY4742,1911
YNL177C_BY4742,930
YNL178W_BY4742,723
YNL179C_BY4742,438
YNL180C_BY4742,996
YNL181W_BY4742,1224
YNL182C_BY4742,1668
YNL183C_BY4742,2373
YNL184C_BY4742,327
YNL185C_BY4742,477
YNL186W_BY4742,2379
YNL187W_BY4742,1074
YNL188W_BY4742,1302
YNL189W_BY4742,1629
YNL190W_BY4742,615
YNL191W_BY4742,1074
YNL192W_BY4742,3396
YNL193W_BY4742,1677
YNL194C_BY4742,906
YNL195C_BY4742,786
YNL196C_BY4742,897
YNL197C_BY4742,1986
YNL198C_BY4742,303
YNL199C_BY4742,1605
YNL200C_BY4742,741
YNL201C_BY4742,2577
YNL202W_BY4742,879
YNL203C_BY4742,612
YNL204C_BY4742,903
YNL205C_BY4742,423
YNL206C_BY4742,1368
YNL207W_BY4742,1278
YNL208W_BY4742,600
YNL209W_BY4742,1842
YNL210W_BY4742,813
YNL211C_BY4742,261
YNL212W_BY4742,2349
YNL213C_BY4742,645
YNL214W_BY4742,600
YNL215W_BY4742,963
YNL216W_BY4742,2484
YNL217W_BY4742,981
YNL218W_BY4742,1764
YNL219C_BY4742,1668
YNL220W_BY4742,1302
YNL221C_BY4742,2628
YNL222W_BY4742,621
YNL223W_BY4742,1485
YNL224C_BY4742,2304
YNL225C_BY4742,1746
YNL226W_BY4742,411
YNL227C_BY4742,1773
YNL228W_BY4742,777
YNL229C_BY4742,1065
YNL230C_BY4742,1140
YNL231C_BY4742,1056
YNL232W_BY4742,879
YNL233W_BY4742,2679
YNL234W_BY4742,1281
YNL235C_BY4742,432
YNL236W_BY4742,2925
YNL237W_BY4742,1380
YNL238W_BY4742,2445
YNL239W_BY4742,1365
YNL240C_BY4742,1476
YNL241C_BY4742,1518
YNL242W_BY4742,4779
YNL243W_BY4742,2907
YNL244C_BY4742,327
YNL245C_BY4742,540
YNL246W_BY4742,890
YNL246W_mRNA,890
YNL247W_BY4742,2304
YNL248C_BY4742,1248
YNL249C_BY4742,1629
YNL250W_BY4742,3939
YNL251C_BY4742,1728
YNL252C_BY4742,846
YNL253W_BY4742,1269
YNL254C_BY4742,1206
YNL255C_BY4742,462
YNL256W_BY4742,2475
YNL257C_BY4742,3690
YNL258C_BY4742,2265
YNL259C_BY4742,222
YNL260C_BY4742,597
YNL261W_BY4742,1440
YNL262W_BY4742,6669
YNL263C_BY4742,945
YNL264C_BY4742,1053
YNL265C_BY4742,1002
YNL265C_mRNA,1002
YNL266W_BY4742,420
YNL267W_BY4742,3201
YNL268W_BY4742,1836
YNL269W_BY4742,396
YNL270C_BY4742,1722
YNL271C_BY4742,5862
YNL272C_BY4742,2280
YNL273W_BY4742,3717
YNL274C_BY4742,1053
YNL275W_BY4742,1731
YNL276C_BY4742,396
YNL277W-A_BY4742,189
YNL277W_BY4742,1461
YNL278W_BY4742,3183
YNL279W_BY4742,1986
YNL280C_BY4742,1317
YNL281W_BY4742,462
YNL282W_BY4742,588
YNL283C_BY4742,1512
YNL284C-A_BY4742,1323
YNL284C-B_BY4742,5269
YNL284C-B_mRNA,5269
YNL284C_BY4742,969
YNL285W_BY4742,372
YNL286W_BY4742,858
YNL287W_BY4742,2808
YNL288W_BY4742,1122
YNL289W_BY4742,840
YNL290W_BY4742,1023
YNL291C_BY4742,1647
YNL292W_BY4742,1212
YNL293W_BY4742,1902
YNL294C_BY4742,1602
YNL295W_BY4742,1575
YNL296W_BY4742,315
YNL297C_BY4742,4911
YNL298W_BY4742,2529
YNL299W_BY4742,1929
YNL300W_BY4742,309
YNL301C_BY4742,993
YNL301C_mRNA,993
YNL302C_BY4742,986
YNL302C_mRNA,986
YNL303W_BY4742,348
YNL304W_BY4742,1254
YNL305C_BY4742,894
YNL306W_BY4742,654
YNL307C_BY4742,1128
YNL308C_BY4742,1776
YNL309W_BY4742,1263
YNL310C_BY4742,525
YNL311C_BY4742,2292
YNL312W_BY4742,930
YNL312W_mRNA,930
YNL313C_BY4742,2715
YNL314W_BY4742,768
YNL315C_BY4742,957
YNL316C_BY4742,1005
YNL317W_BY4742,1398
YNL318C_BY4742,1623
YNL319W_BY4742,441
YNL320W_BY4742,855
YNL321W_BY4742,2727
YNL322C_BY4742,942
YNL323W_BY4742,1245
YNL324W_BY4742,396
YNL325C_BY4742,2640
YNL326C_BY4742,1011
YNL327W_BY4742,3126
YNL328C_BY4742,441
YNL329C_BY4742,3093
YNL330C_BY4742,1302
YNL331C_BY4742,1131
YNL332W_BY4742,1023
YNL333W_BY4742,897
YNL334C_BY4742,669
YNL335W_BY4742,678
YNL336W_BY4742,1146
YNL337W_BY4742,255
YNL338W_BY4742,414
YNL339C_BY4742,5728
YNL339C_mRNA,5728
YNL339W-A_BY4742,576
YNL339W-B_BY4742,483
YNR001C_BY4742,1440
YNR001W-A_BY4742,219
YNR002C_BY4742,849
YNR003C_BY4742,954
YNR003W-A_BY4742,99
YNR004W_BY4742,441
YNR005C_BY4742,405
YNR006W_BY4742,1869
YNR007C_BY4742,933
YNR008W_BY4742,1986
YNR009W_BY4742,750
YNR010W_BY4742,450
YNR011C_BY4742,2631
YNR012W_BY4742,1506
YNR013C_BY4742,2685
YNR014W_BY4742,639
YNR015W_BY4742,1155
YNR016C_BY4742,6702
YNR017W_BY4742,669
YNR018W_BY4742,675
YNR019W_BY4742,1929
YNR020C_BY4742,813
YNR021W_BY4742,1215
YNR022C_BY4742,420
YNR023W_BY4742,1701
YNR024W_BY4742,561
YNR025C_BY4742,360
YNR026C_BY4742,1416
YNR027W_BY4742,954
YNR028W_BY4742,927
YNR029C_BY4742,1290
YNR030W_BY4742,1656
YNR031C_BY4742,4740
YNR032C-A_BY4742,222
YNR032W_BY4742,1107
YNR033W_BY4742,2364
YNR034W-A_BY4742,297
YNR034W_BY4742,966
YNR035C_BY4742,1029
YNR036C_BY4742,462
YNR037C_BY4742,276
YNR038W_BY4742,1890
YNR039C_BY4742,1818
YNR040W_BY4742,771
YNR041C_BY4742,1119
YNR042W_BY4742,429
YNR043W_BY4742,1191
YNR044W_BY4742,2178
YNR045W_BY4742,1470
YNR046W_BY4742,408
YNR047W_BY4742,2682
YNR048W_BY4742,1182
YNR049C_BY4742,633
YNR050C_BY4742,1341
YNR051C_BY4742,1548
YNR052C_BY4742,1302
YNR053C_BY4742,1993
YNR053C_mRNA,1993
YNR054C_BY4742,951
YNR055C_BY4742,1761
YNR056C_BY4742,1686
YNR057C_BY4742,714
YNR058W_BY4742,1443
YNR059W_BY4742,1743
YNR060W_BY4742,2160
YNR061C_BY4742,660
YNR062C_BY4742,984
YNR063W_BY4742,1824
YNR064C_BY4742,873
YNR065C_BY4742,3351
YNR066C_BY4742,1311
YNR067C_BY4742,3354
YNR068C_BY4742,819
YNR069C_BY4742,1470
YNR070W_BY4742,4002
YNR071C_BY4742,1029
YNR072W_BY4742,1695
YNR073C_BY4742,1509
YNR074C_BY4742,1137
YNR075C-A_BY4742,93
YNR075W_BY4742,1125
YNR076W_BY4742,363
YNR077C_BY4742,255
YOL001W_BY4742,882
YOL002C_BY4742,954
YOL003C_BY4742,1137
YOL004W_BY4742,4611
YOL005C_BY4742,363
YOL006C_BY4742,2310
YOL007C_BY4742,1026
YOL008W_BY4742,624
YOL009C_BY4742,816
YOL010W_BY4742,1104
YOL011W_BY4742,2061
YOL012C_BY4742,405
YOL013C_BY4742,1656
YOL013W-A_BY4742,192
YOL013W-B_BY4742,291
YOL014W_BY4742,375
YOL015W_BY4742,1761
YOL016C_BY4742,1344
YOL017W_BY4742,2145
YOL018C_BY4742,1194
YOL019W-A_BY4742,153
YOL019W_BY4742,1656
YOL020W_BY4742,1779
YOL021C_BY4742,3006
YOL022C_BY4742,1227
YOL023W_BY4742,2031
YOL024W_BY4742,519
YOL025W_BY4742,1983
YOL026C_BY4742,342
YOL027C_BY4742,1722
YOL028C_BY4742,738
YOL029C_BY4742,606
YOL030W_BY4742,1455
YOL031C_BY4742,1266
YOL032W_BY4742,741
YOL033W_BY4742,1611
YOL034W_BY4742,3282
YOL035C_BY4742,303
YOL036W_BY4742,2286
YOL037C_BY4742,354
YOL038C-A_BY4742,96
YOL038W_BY4742,765
YOL039W_BY4742,321
YOL040C_BY4742,429
YOL041C_BY4742,1380
YOL042W_BY4742,1092
YOL043C_BY4742,1143
YOL044W_BY4742,1152
YOL045W_BY4742,3306
YOL046C_BY4742,675
YOL047C_BY4742,1134
YOL047C_mRNA,1134
YOL048C_BY4742,1107
YOL048C_mRNA,1107
YOL049W_BY4742,1476
YOL050C_BY4742,321
YOL051W_BY4742,3246
YOL052C-A_BY4742,186
YOL052C_BY4742,1191
YOL053W_BY4742,1188
YOL054W_BY4742,1221
YOL055C_BY4742,1656
YOL056W_BY4742,912
YOL057W_BY4742,2136
YOL058W_BY4742,1263
YOL059W_BY4742,1323
YOL060C_BY4742,2121
YOL061W_BY4742,1491
YOL062C_BY4742,1476
YOL063C_BY4742,2874
YOL064C_BY4742,1074
YOL065C_BY4742,1155
YOL066C_BY4742,1776
YOL067C_BY4742,534
YOL068C_BY4742,1512
YOL069W_BY4742,1356
YOL070C_BY4742,1506
YOL071W_BY4742,489
YOL072W_BY4742,1368
YOL073C_BY4742,969
YOL075C_BY4742,3885
YOL076W_BY4742,2391
YOL077C_BY4742,876
YOL077W-A_BY4742,207
YOL078W_BY4742,3531
YOL079W_BY4742,399
YOL080C_BY4742,870
YOL081W_BY4742,9240
YOL082W_BY4742,1248
YOL083C-A_BY4742,141
YOL083W_BY4742,1239
YOL084W_BY4742,2976
YOL085C_BY4742,342
YOL085W-A_BY4742,213
YOL086C_BY4742,1047
YOL086W-A_BY4742,273
YOL087C_BY4742,3351
YOL088C_BY4742,834
YOL089C_BY4742,3093
YOL090W_BY4742,2895
YOL091W_BY4742,1830
YOL092W_BY4742,927
YOL093W_BY4742,882
YOL094C_BY4742,972
YOL095C_BY4742,2121
YOL096C_BY4742,939
YOL097C_BY4742,1299
YOL097W-A_BY4742,186
YOL098C_BY4742,3114
YOL099C_BY4742,492
YOL100W_BY4742,3246
YOL101C_BY4742,939
YOL102C_BY4742,693
YOL103W-A_BY4742,1323
YOL103W-B_BY4742,5269
YOL103W-B_mRNA,5269
YOL103W_BY4742,1830
YOL104C_BY4742,1059
YOL105C_BY4742,1671
YOL106W_BY4742,354
YOL107W_BY4742,1029
YOL108C_BY4742,456
YOL109W_BY4742,342
YOL110W_BY4742,714
YOL111C_BY4742,639
YOL112W_BY4742,1479
YOL113W_BY4742,1968
YOL114C_BY4742,609
YOL115W_BY4742,1755
YOL116W_BY4742,1149
YOL117W_BY4742,1938
YOL118C_BY4742,309
YOL119C_BY4742,1506
YOL120C_BY4742,1008
YOL120C_mRNA,1008
YOL121C_BY4742,825
YOL121C_mRNA,825
YOL122C_BY4742,1728
YOL123W_BY4742,1605
YOL124C_BY4742,1302
YOL125W_BY4742,1431
YOL126C_BY4742,1134
YOL127W_BY4742,843
YOL127W_mRNA,843
YOL128C_BY4742,1128
YOL129W_BY4742,555
YOL130W_BY4742,2580
YOL131W_BY4742,327
YOL132W_BY4742,1416
YOL133W_BY4742,366
YOL134C_BY4742,390
YOL135C_BY4742,669
YOL136C_BY4742,1194
YOL137W_BY4742,1494
YOL138C_BY4742,4026
YOL139C_BY4742,642
YOL140W_BY4742,1272
YOL141W_BY4742,2088
YOL142W_BY4742,723
YOL143C_BY4742,510
YOL144W_BY4742,1455
YOL145C_BY4742,3234
YOL146W_BY4742,585
YOL147C_BY4742,711
YOL148C_BY4742,1815
YOL149W_BY4742,696
YOL150C_BY4742,312
YOL151W_BY4742,1029
YOL152W_BY4742,1863
YOL154W_BY4742,750
YOL155C_BY4742,2904
YOL155W-A_BY4742,135
YOL156W_BY4742,1704
YOL157C_BY4742,1770
YOL158C_BY4742,1821
YOL159C-A_BY4742,273
YOL159C_BY4742,516
YOL160W_BY4742,342
YOL161C_BY4742,363
YOL162W_BY4742,648
YOL163W_BY4742,510
YOL164W-A_BY4742,183
YOL164W_BY4742,1941
YOL165C_BY4742,432
YOL166C_BY4742,339
YOL166W-A_BY4742,156
YOR001W_BY4742,2202
YOR002W_BY4742,1635
YOR003W_BY4742,1437
YOR004W_BY4742,765
YOR005C_BY4742,2835
YOR006C_BY4742,942
YOR007C_BY4742,1041
YOR008C-A_BY4742,225
YOR008C_BY4742,1137
YOR008W-B_BY4742,102
YOR009W_BY4742,1464
YOR010C_BY4742,756
YOR011W-A_BY4742,207
YOR011W_BY4742,4185
YOR012W_BY4742,414
YOR013W_BY4742,471
YOR014W_BY4742,2274
YOR015W_BY4742,360
YOR016C_BY4742,624
YOR017W_BY4742,2403
YOR018W_BY4742,2514
YOR019W_BY4742,2193
YOR020C_BY4742,321
YOR020W-A_BY4742,273
YOR021C_BY4742,642
YOR022C_BY4742,2148
YOR023C_BY4742,1701
YOR024W_BY4742,324
YOR025W_BY4742,1344
YOR026W_BY4742,1026
YOR027W_BY4742,1770
YOR028C_BY4742,888
YOR029W_BY4742,336
YOR030W_BY4742,1860
YOR031W_BY4742,210
YOR032C_BY4742,1305
YOR032W-A_BY4742,201
YOR033C_BY4742,2109
YOR034C-A_BY4742,243
YOR034C_BY4742,2250
YOR035C_BY4742,2370
YOR036W_BY4742,867
YOR037W_BY4742,1101
YOR038C_BY4742,2628
YOR039W_BY4742,777
YOR040W_BY4742,858
YOR041C_BY4742,432
YOR042W_BY4742,1236
YOR043W_BY4742,1110
YOR044W_BY4742,474
YOR045W_BY4742,186
YOR046C_BY4742,1449
YOR047C_BY4742,1335
YOR048C_BY4742,3021
YOR049C_BY4742,1065
YOR050C_BY4742,348
